timestep,charge_level,psiL_am,psiT_am,ampL_am,ampT_am,freq_rHz
1218,1.015186,-1.017215,-0.000411,0.743279,0.072422,0.010439
1219,1.015186,-0.770085,0.006403,0.743415,0.072242,0.010439
1220,1.015186,-0.455684,0.013442,0.742254,0.072068,0.010439
1221,1.015186,-0.132675,0.020472,0.740456,0.071902,0.010439
1222,1.015186,0.161314,0.027274,0.738690,0.071748,0.010413
1223,1.015186,0.427413,0.033650,0.737461,0.071608,0.010413
1224,1.015186,0.680458,0.039433,0.737187,0.071483,0.010413
1225,1.015186,0.907155,0.044495,0.738134,0.071373,0.010413
1226,1.015186,1.056452,0.048748,0.740066,0.071278,0.010413
1227,1.015186,1.076091,0.052141,0.742125,0.071195,0.010413
1228,1.015186,0.955653,0.054661,0.743345,0.071122,0.010413
1229,1.015186,0.733634,0.056318,0.743297,0.071056,0.010413
1230,1.015186,0.468252,0.057142,0.742175,0.070993,0.010413
1231,1.015186,0.200102,0.057173,0.740453,0.070931,0.010413
1232,1.015186,-0.061751,0.056449,0.738612,0.070865,0.010413
1233,1.015186,-0.324155,0.055006,0.737120,0.070795,0.010413
1234,1.015186,-0.582329,0.052871,0.736427,0.070717,0.010413
1235,1.015186,-0.805434,0.050061,0.736788,0.070628,0.010413
1236,1.015186,-0.945289,0.046586,0.737977,0.070529,0.010413
1237,1.015186,-0.961251,0.042456,0.739261,0.070416,0.010413
1238,1.015186,-0.848959,0.037688,0.739850,0.070290,0.010413
1239,1.015186,-0.647541,0.032311,0.739417,0.070152,0.010413
1240,1.015186,-0.413100,0.026377,0.738145,0.070001,0.010413
1241,1.015186,-0.181644,0.019966,0.736409,0.069840,0.010413
1242,1.015186,0.042554,0.013192,0.734572,0.069671,0.010439
1243,1.015186,0.266252,0.006203,0.732975,0.069498,0.010439
1244,1.015186,0.480458,-0.000819,0.731929,0.069324,0.010439
1245,1.015186,0.654150,-0.007668,0.731561,0.069153,0.010439
1246,1.015186,0.749241,-0.014114,0.731650,0.068987,0.010439
1247,1.015186,0.741104,-0.019924,0.731698,0.068829,0.010439
1248,1.015186,0.634992,-0.024870,0.731246,0.068679,0.010439
1249,1.015186,0.469010,-0.028736,0.730169,0.068537,0.010439
1250,1.015186,0.294484,-0.031344,0.728639,0.068402,0.010439
1251,1.015186,0.142028,-0.032552,0.726884,0.068269,0.010439
1252,1.015186,0.007998,-0.032270,0.725065,0.068137,0.010439
1253,1.015186,-0.124830,-0.030462,0.723304,0.068000,0.010439
1254,1.015186,-0.259460,-0.027150,0.721727,0.067857,0.010439
1255,1.015186,-0.377299,-0.022410,0.720414,0.067706,0.010439
1256,1.015186,-0.449719,-0.016371,0.719314,0.067546,0.010439
1257,1.015186,-0.455224,-0.009205,0.718235,0.067380,0.010439
1258,1.015186,-0.395494,-0.001121,0.716983,0.067212,0.010439
1259,1.015186,-0.301462,0.007644,0.715506,0.067046,0.010439
1260,1.001576,-0.219063,0.016836,0.713883,0.066888,0.010439
1261,1.001576,-0.174842,0.026191,0.712203,0.066747,0.010439
1262,1.001576,-0.149566,0.035445,0.710499,0.066627,0.010439
1263,1.001576,-0.096423,0.044337,0.708754,0.066534,0.010439
1264,1.001576,0.005654,0.052616,0.706980,0.066472,0.010413
1265,1.001576,0.118913,0.060047,0.705260,0.066441,0.010413
1266,1.001576,0.174543,0.066410,0.703603,0.066441,0.010413
1267,1.001576,0.137452,0.071507,0.701909,0.066467,0.010413
1268,1.001576,0.044880,0.075161,0.700159,0.066513,0.010413
1269,1.001576,-0.023047,0.077224,0.698409,0.066571,0.010413
1270,1.001576,-0.020417,0.077578,0.696662,0.066631,0.010413
1271,1.001576,0.013700,0.076142,0.694919,0.066682,0.011452
1272,1.001576,-0.007923,0.072874,0.693179,0.066714,0.011452
1273,1.001576,-0.126028,0.067781,0.691502,0.066720,0.011452
1274,1.001576,-0.281806,0.060923,0.690059,0.066692,0.011452
1275,1.001576,-0.365130,0.052415,0.688815,0.066628,0.011452
1276,1.001576,-0.314494,0.042429,0.687451,0.066529,0.011452
1277,1.001576,-0.166870,0.031200,0.685831,0.066399,0.011452
1278,1.001576,-0.012147,0.019015,0.684115,0.066246,0.011452
1279,1.001576,0.098323,0.006211,0.682438,0.066082,0.012243
1280,1.001576,0.194304,-0.006833,0.680869,0.065918,0.012243
1281,1.001576,0.339854,-0.019714,0.679589,0.065768,0.012243
1282,1.001576,0.553658,-0.032017,0.679018,0.065643,0.012243
1283,1.001576,0.774731,-0.043329,0.679530,0.065550,0.012243
1284,1.001576,0.901101,-0.053266,0.680817,0.065494,0.012243
1285,1.001576,0.866264,-0.061482,0.681870,0.065475,0.012243
1286,1.001576,0.688689,-0.067691,0.681904,0.065486,0.012243
1287,1.001576,0.449280,-0.071680,0.680939,0.065519,0.012243
1288,1.001576,0.218289,-0.073319,0.679410,0.065560,0.012243
1289,1.001576,0.002735,-0.072570,0.677709,0.065597,0.012243
1290,1.001576,-0.232904,-0.069488,0.676213,0.065617,0.012243
1291,1.001576,-0.501264,-0.064220,0.675451,0.065610,0.012243
1292,1.001576,-0.756943,-0.056999,0.675883,0.065570,0.012243
1293,1.001576,-0.925009,-0.048131,0.677357,0.065494,0.012243
1294,1.001576,-0.955474,-0.037985,0.679031,0.065385,0.012243
1295,1.001576,-0.854473,-0.026973,0.680021,0.065250,0.012243
1296,1.001576,-0.678367,-0.015532,0.680012,0.065095,0.012243
1297,1.001576,-0.498219,-0.004111,0.679225,0.064933,0.012243
1298,1.001576,-0.348718,0.006859,0.677973,0.064772,0.012243
1299,1.001576,-0.202032,0.016968,0.676427,0.064621,0.012243
1300,1.001576,-0.008260,0.025855,0.674734,0.064486,0.012243
1301,1.001576,0.231974,0.033214,0.673245,0.064367,0.012128
1302,1.001576,0.453199,0.038805,0.672324,0.064265,0.012128
1303,1.001576,0.591669,0.042463,0.671944,0.064174,0.012128
1304,1.001576,0.651502,0.044103,0.671844,0.064089,0.012128
1305,1.001576,0.690092,0.043717,0.671936,0.064004,0.012128
1306,1.001576,0.745867,0.041376,0.672326,0.063910,0.012128
1307,1.001576,0.790902,0.037227,0.672971,0.063805,0.012128
1308,1.001576,0.758419,0.031480,0.673425,0.063684,0.012128
1309,1.001576,0.612344,0.024406,0.673134,0.063548,0.012128
1310,1.001576,0.379894,0.016321,0.671986,0.063399,0.012128
1311,1.001576,0.110494,0.007579,0.670349,0.063243,0.012128
1312,1.001576,-0.177814,-0.001447,0.668790,0.063085,0.012128
1313,1.001576,-0.490405,-0.010375,0.668016,0.062931,0.012128
1314,1.001576,-0.805723,-0.018831,0.668775,0.062788,0.012128
1315,1.001576,-1.058885,-0.026460,0.671290,0.062658,0.012128
1316,1.001576,-1.182088,-0.032943,0.674806,0.062545,0.012128
1317,1.001576,-1.152349,-0.038007,0.678031,0.062446,0.012128
1318,1.001576,-0.992446,-0.041435,0.679965,0.062359,0.012128
1319,1.001576,-0.730365,-0.043075,0.680226,0.062277,0.012128
1320,0.957916,-0.372221,-0.042844,0.679034,0.062195,0.012128
1321,0.957916,0.070724,-0.040730,0.677353,0.062106,0.012067
1322,0.957916,0.537110,-0.036794,0.676724,0.062005,0.012067
1323,0.957916,0.921929,-0.031165,0.678170,0.061890,0.012067
1324,0.957916,1.137199,-0.024034,0.681235,0.061758,0.012067
1325,0.957916,1.162716,-0.015645,0.684486,0.061613,0.012067
1326,0.957916,1.042005,-0.006290,0.686736,0.061461,0.012067
1327,0.957916,0.836418,0.003707,0.687566,0.061307,0.012067
1328,0.957916,0.581885,0.013999,0.687078,0.061162,0.012067
1329,0.957916,0.283701,0.024227,0.685652,0.061033,0.012067
1330,0.957916,-0.047217,0.034035,0.683943,0.060928,0.012067
1331,0.957916,-0.354281,0.043076,0.682691,0.060851,0.012067
1332,0.957916,-0.552979,0.051030,0.682104,0.060806,0.012067
1333,0.957916,-0.605296,0.057606,0.681741,0.060791,0.012067
1334,0.957916,-0.558730,0.062559,0.681182,0.060800,0.012067
1335,0.957916,-0.494866,0.065693,0.680377,0.060825,0.012067
1336,0.957916,-0.452460,0.066869,0.679428,0.060857,0.012067
1337,0.957916,-0.413702,0.066016,0.678358,0.060884,0.012067
1338,0.957916,-0.344380,0.063127,0.677098,0.060895,0.012067
1339,0.957916,-0.222848,0.058268,0.675587,0.060882,0.012067
1340,0.957916,-0.049856,0.051578,0.673905,0.060839,0.012067
1341,0.957916,0.140783,0.043266,0.672292,0.060764,0.012009
1342,0.957916,0.293939,0.033603,0.670931,0.060659,0.012009
1343,0.957916,0.376926,0.022922,0.669782,0.060528,0.012009
1344,0.957916,0.403270,0.011602,0.668714,0.060382,0.012009
1345,0.957916,0.398939,0.000053,0.667636,0.060231,0.012009
1346,0.957916,0.354962,-0.011292,0.666438,0.060086,0.012009
1347,0.957916,0.224745,-0.022002,0.664960,0.059956,0.012009
1348,0.957916,-0.025062,-0.031663,0.663297,0.059847,0.012009
1349,0.957916,-0.353598,-0.039895,0.662109,0.059764,0.012009
1350,0.957916,-0.639241,-0.046373,0.661997,0.059705,0.012009
1351,0.957916,-0.757161,-0.050840,0.662507,0.059664,0.012009
1352,0.957916,-0.675827,-0.053121,0.662574,0.059633,0.012009
1353,0.957916,-0.471958,-0.053131,0.661758,0.059602,0.012009
1354,0.957916,-0.247676,-0.050884,0.660333,0.059562,0.012009
1355,0.957916,-0.040604,-0.046487,0.658687,0.059503,0.012009
1356,0.957916,0.179322,-0.040139,0.657160,0.059422,0.012137
1357,0.957916,0.428485,-0.032126,0.656215,0.059317,0.012137
1358,0.957916,0.642480,-0.022802,0.656147,0.059191,0.012137
1359,0.957916,0.712187,-0.012577,0.656439,0.059049,0.012137
1360,0.957916,0.589573,-0.001902,0.656122,0.058901,0.012137
1361,0.957916,0.342619,0.008757,0.654928,0.058757,0.012137
1362,0.957916,0.096002,0.018934,0.653324,0.058625,0.012137
1363,0.957916,-0.075870,0.028183,0.651711,0.058513,0.012137
1364,0.957916,-0.191650,0.036095,0.650220,0.058422,0.012137
1365,0.957916,-0.307923,0.042319,0.648958,0.058353,0.012137
1366,0.957916,-0.436787,0.046567,0.648070,0.058300,0.012137
1367,0.957916,-0.526327,0.048630,0.647518,0.058255,0.012137
1368,0.957916,-0.517110,0.048386,0.646932,0.058210,0.012137
1369,0.957916,-0.406986,0.045797,0.645954,0.058154,0.012137
1370,0.957916,-0.252163,0.040915,0.644584,0.058081,0.012137
1371,0.957916,-0.110188,0.033877,0.643017,0.057985,0.012137
1372,0.957916,0.006009,0.024896,0.641408,0.057867,0.012212
1373,0.957916,0.115491,0.014253,0.639854,0.057731,0.012212
1374,0.957916,0.228365,0.002284,0.638457,0.057586,0.012212
1375,0.957916,0.332889,-0.010634,0.637294,0.057447,0.012212
1376,0.957916,0.413406,-0.024100,0.636370,0.057329,0.012212
1377,0.957916,0.463917,-0.037705,0.635624,0.057247,0.012212
1378,0.957916,0.483877,-0.051051,0.634956,0.057218,0.012212
1379,0.957916,0.469523,-0.063765,0.634236,0.057253,0.012212
1380,0.948293,0.416296,-0.075512,0.633333,0.057358,0.012212
1381,0.948293,0.328018,-0.086011,0.632173,0.057537,0.012212
1382,0.948293,0.220306,-0.095043,0.630783,0.057785,0.012212
1383,0.948293,0.105120,-0.102453,0.629248,0.058094,0.012212
1384,0.948293,-0.025516,-0.108155,0.627676,0.058451,0.012212
1385,0.948293,-0.182184,-0.112127,0.626237,0.058842,0.012212
1386,0.948293,-0.339764,-0.114408,0.625132,0.059249,0.012212
1387,0.948293,-0.439629,-0.115085,0.624341,0.059658,0.012212
1388,0.948293,-0.445181,-0.114287,0.623573,0.060055,0.012212
1389,0.948293,-0.381779,-0.112169,0.622598,0.060428,0.012212
1390,0.948293,-0.313498,-0.108900,0.621435,0.060766,0.012212
1391,0.948293,-0.286177,-0.104652,0.620210,0.061064,0.012212
1392,0.948293,-0.293714,-0.099591,0.619006,0.061317,0.012212
1393,0.948293,-0.291009,-0.093868,0.617799,0.061523,0.012212
1394,0.948293,-0.237236,-0.087616,0.616481,0.061681,0.012212
1395,0.948293,-0.129004,-0.080947,0.615005,0.061792,0.012212
1396,0.948293,0.006885,-0.073952,0.613466,0.061859,0.012056
1397,0.948293,0.144221,-0.066710,0.612016,0.061884,0.012056
1398,0.948293,0.272480,-0.059287,0.610788,0.061871,0.012056
1399,0.948293,0.385132,-0.051748,0.609867,0.061825,0.012056
1400,0.948293,0.464653,-0.044160,0.609227,0.061749,0.012056
1401,0.948293,0.482455,-0.036599,0.608659,0.061649,0.012056
1402,0.948293,0.416529,-0.029158,0.607849,0.061529,0.012056
1403,0.948293,0.277713,-0.021941,0.606646,0.061395,0.012056
1404,0.948293,0.120849,-0.015072,0.605188,0.061250,0.012056
1405,0.948293,0.020029,-0.008687,0.603674,0.061100,0.012056
1406,0.948293,0.019776,-0.002932,0.602165,0.060947,0.012056
1407,0.948293,0.100600,0.002045,0.600700,0.060795,0.012056
1408,0.948293,0.183672,0.006102,0.599337,0.060644,0.012056
1409,0.948293,0.176777,0.009111,0.597967,0.060496,0.012056
1410,0.948293,0.038612,0.010967,0.596477,0.060350,0.012056
1411,0.948293,-0.187393,0.011595,0.595131,0.060204,0.012056
1412,0.948293,-0.406946,0.010959,0.594339,0.060058,0.012056
1413,0.948293,-0.547771,0.009065,0.594115,0.059911,0.012056
1414,0.948293,-0.599100,0.005967,0.594140,0.059763,0.012056
1415,0.948293,-0.586136,0.001763,0.594100,0.059614,0.012056
1416,0.948293,-0.521475,-0.003402,0.593759,0.059465,0.012056
1417,0.948293,-0.390617,-0.009342,0.592917,0.059320,0.012056
1418,0.948293,-0.190561,-0.015837,0.591586,0.059182,0.012056
1419,0.948293,0.021942,-0.022637,0.590107,0.059055,0.011928
1420,0.948293,0.149519,-0.029473,0.588725,0.058944,0.011928
1421,0.948293,0.147386,-0.036065,0.587344,0.058852,0.011928
1422,0.948293,0.088390,-0.042137,0.585907,0.058780,0.011928
1423,0.948293,0.106705,-0.047421,0.584489,0.058729,0.011928
1424,0.948293,0.267034,-0.051669,0.583332,0.058696,0.011928
1425,0.948293,0.501963,-0.054667,0.582953,0.058676,0.011928
1426,0.948293,0.677353,-0.056237,0.583463,0.058664,0.011928
1427,0.948293,0.706940,-0.056250,0.584145,0.058653,0.011928
1428,0.948293,0.606176,-0.054628,0.584257,0.058633,0.011928
1429,0.948293,0.452949,-0.051348,0.583674,0.058599,0.011928
1430,0.948293,0.305076,-0.046446,0.582613,0.058544,0.011928
1431,0.948293,0.153365,-0.040014,0.581256,0.058466,0.011928
1432,0.948293,-0.044912,-0.032199,0.579809,0.058365,0.011928
1433,0.948293,-0.290018,-0.023194,0.578722,0.058242,0.011928
1434,0.948293,-0.515128,-0.013235,0.578421,0.058103,0.011928
1435,0.948293,-0.645391,-0.002590,0.578775,0.057958,0.011928
1436,0.948293,-0.668776,0.008453,0.579260,0.057816,0.011928
1437,0.948293,-0.633535,0.019594,0.579544,0.057688,0.011928
1438,0.948293,-0.576344,0.030537,0.579528,0.057584,0.011928
1439,0.948293,-0.465946,0.040996,0.579016,0.057513,0.011928
1440,0.987649,-0.235217,0.050708,0.577806,0.057481,0.011928
1441,0.987649,0.123204,0.059445,0.576425,0.057491,0.011828
1442,0.987649,0.500600,0.067013,0.576071,0.057543,0.011828
1443,0.987649,0.730455,0.073265,0.576946,0.057632,0.011828
1444,0.987649,0.711413,0.078099,0.577696,0.057752,0.011828
1445,0.987649,0.478078,0.081460,0.577240,0.057895,0.011828
1446,0.987649,0.165254,0.083339,0.575914,0.058050,0.011828
1447,0.987649,-0.087792,0.083770,0.574506,0.058207,0.011828
1448,0.987649,-0.211523,0.082828,0.573263,0.058356,0.011828
1449,0.987649,-0.215486,0.080618,0.572031,0.058488,0.011828
1450,0.987649,-0.144852,0.077276,0.570691,0.058597,0.011828
1451,0.987649,-0.037555,0.072961,0.569269,0.058678,0.011828
1452,0.987649,0.076999,0.067847,0.567870,0.058727,0.012229
1453,0.987649,0.154047,0.062119,0.566553,0.058745,0.012229
1454,0.987649,0.140963,0.055967,0.565223,0.058731,0.012229
1455,0.987649,0.030308,0.049582,0.563812,0.058689,0.012229
1456,0.987649,-0.105928,0.043148,0.562451,0.058621,0.012229
1457,0.987649,-0.161758,0.036841,0.561159,0.058533,0.012229
1458,0.987649,-0.092113,0.030821,0.559793,0.058427,0.012229
1459,0.987649,0.041013,0.025228,0.558399,0.058308,0.013177
1460,0.987649,0.123919,0.020183,0.557070,0.058179,0.013177
1461,0.987649,0.087962,0.015777,0.555711,0.058044,0.013177
1462,0.987649,-0.050499,0.012078,0.554331,0.057905,0.013177
1463,0.987649,-0.229570,0.009124,0.553182,0.057764,0.013177
1464,0.987649,-0.392189,0.006923,0.552493,0.057622,0.013177
1465,0.987649,-0.494565,0.005456,0.552219,0.057479,0.013177
1466,0.987649,-0.500478,0.004682,0.551972,0.057336,0.013177
1467,0.987649,-0.400649,0.004536,0.551319,0.057193,0.013177
1468,0.987649,-0.233801,0.004940,0.550187,0.057051,0.013177
1469,0.987649,-0.063682,0.005804,0.548829,0.056910,0.013177
1470,0.987649,0.071874,0.007033,0.547479,0.056769,0.013510
1471,0.987649,0.181362,0.008535,0.546259,0.056630,0.013510
1472,0.987649,0.290568,0.010224,0.545279,0.056493,0.013510
1473,0.987649,0.403170,0.012024,0.544660,0.056358,0.013510
1474,0.987649,0.491423,0.013876,0.544407,0.056226,0.013510
1475,0.987649,0.518815,0.015735,0.544282,0.056096,0.013510
1476,0.987649,0.468863,0.017572,0.543931,0.055970,0.013510
1477,0.987649,0.357848,0.019373,0.543159,0.055846,0.013510
1478,0.987649,0.225975,0.021134,0.542035,0.055726,0.013510
1479,0.987649,0.114858,0.022859,0.540739,0.055611,0.013510
1480,0.987649,0.046439,0.024549,0.539396,0.055498,0.013510
1481,0.987649,0.020109,0.026203,0.538047,0.055391,0.013510
1482,0.987649,0.026413,0.027808,0.536704,0.055287,0.013510
1483,0.987649,0.051628,0.029334,0.535373,0.055187,0.013510
1484,0.987649,0.065038,0.030735,0.534052,0.055092,0.013510
1485,0.987649,0.022648,0.031939,0.532718,0.055001,0.013510
1486,0.987649,-0.090390,0.032858,0.531423,0.054912,0.013510
1487,0.987649,-0.226397,0.033382,0.530335,0.054826,0.013510
1488,0.987649,-0.306609,0.033390,0.529451,0.054739,0.013510
1489,0.987649,-0.295136,0.032754,0.528538,0.054651,0.013510
1490,0.987649,-0.236038,0.031348,0.527479,0.054560,0.013510
1491,0.987649,-0.217911,0.029058,0.526384,0.054462,0.013510
1492,0.987649,-0.305317,0.025792,0.525510,0.054356,0.013510
1493,0.987649,-0.490074,0.021490,0.525339,0.054241,0.013510
1494,0.987649,-0.685411,0.016129,0.526261,0.054118,0.013510
1495,0.987649,-0.769158,0.009734,0.527753,0.053986,0.013510
1496,0.987649,-0.659647,0.002379,0.528495,0.053852,0.013510
1497,0.987649,-0.369846,-0.005814,0.527820,0.053718,0.013510
1498,0.987649,0.012302,-0.014675,0.526500,0.053594,0.013225
1499,0.987649,0.393683,-0.023990,0.525919,0.053487,0.013225
1500,1.042782,0.715313,-0.033516,0.527035,0.053405,0.013225
1501,1.042782,0.937686,-0.042984,0.529881,0.053358,0.013225
1502,1.042782,1.024880,-0.052117,0.533499,0.053352,0.013225
1503,1.042782,0.961948,-0.060637,0.536493,0.053391,0.013225
1504,1.042782,0.778801,-0.068285,0.537977,0.053476,0.013225
1505,1.042782,0.540934,-0.074825,0.537991,0.053604,0.013225
1506,1.042782,0.307078,-0.080058,0.537084,0.053769,0.013225
1507,1.042782,0.088868,-0.083832,0.535776,0.053961,0.013225
1508,1.042782,-0.144666,-0.086040,0.534533,0.054168,0.013225
1509,1.042782,-0.411900,-0.086630,0.533990,0.054379,0.013225
1510,1.042782,-0.667253,-0.085602,0.534739,0.054579,0.013225
1511,1.042782,-0.817652,-0.083007,0.536525,0.054758,0.013225
1512,1.042782,-0.803598,-0.078940,0.538190,0.054906,0.013225
1513,1.042782,-0.663437,-0.073543,0.538889,0.055014,0.013225
1514,1.042782,-0.510580,-0.066988,0.538751,0.055081,0.013225
1515,1.042782,-0.437220,-0.059479,0.538291,0.055104,0.013225
1516,1.042782,-0.432684,-0.051242,0.537814,0.055085,0.013225
1517,1.042782,-0.396821,-0.042514,0.537201,0.055029,0.013225
1518,1.042782,-0.232514,-0.033542,0.536109,0.054943,0.013225
1519,1.042782,0.076555,-0.024571,0.534794,0.054833,0.013083
1520,1.042782,0.465367,-0.015839,0.534470,0.054707,0.013083
1521,1.042782,0.840630,-0.007569,0.536435,0.054573,0.013083
1522,1.042782,1.127458,0.000036,0.540999,0.054436,0.013083
1523,1.042782,1.281398,0.006804,0.547199,0.054302,0.013083
1524,1.042782,1.277588,0.012592,0.553254,0.054173,0.013083
1525,1.042782,1.107264,0.017299,0.557396,0.054052,0.013083
1526,1.042782,0.794287,0.020864,0.558830,0.053936,0.013083
1527,1.042782,0.407567,0.023270,0.558176,0.053827,0.013083
1528,1.042782,0.031385,0.024544,0.556783,0.053720,0.013083
1529,1.042782,-0.292537,0.024757,0.555774,0.053614,0.013083
1530,1.042782,-0.588497,0.024017,0.555943,0.053507,0.013083
1531,1.042782,-0.898030,0.022466,0.558175,0.053397,0.013083
1532,1.042782,-1.203731,0.020271,0.563246,0.053282,0.013083
1533,1.042782,-1.409829,0.017618,0.570612,0.053163,0.013083
1534,1.042782,-1.409964,0.014699,0.577850,0.053040,0.013083
1535,1.042782,-1.182235,0.011708,0.582434,0.052914,0.013083
1536,1.042782,-0.814776,0.008823,0.583825,0.052785,0.013083
1537,1.042782,-0.431994,0.006209,0.583165,0.052655,0.013083
1538,1.042782,-0.099592,0.003999,0.581748,0.052524,0.013083
1539,1.042782,0.196475,0.002299,0.580458,0.052393,0.012975
1540,1.042782,0.496597,0.001179,0.580068,0.052262,0.012975
1541,1.042782,0.813149,0.000671,0.581466,0.052131,0.012975
1542,1.042782,1.119215,0.000775,0.585385,0.052001,0.012975
1543,1.042782,1.362592,0.001455,0.591816,0.051870,0.012975
